delivery_person_id,first_name,last_name,phone,age,ratings,vehicle_type,vehicle_condition,status,current_latitude,current_longitude,total_deliveries,city
D01220,Simon,Chawla,+916239567125,31,4.26,scooter,1,Offline,12.885218,77.579821,701,Bengaluru
D01221,Harshil,Yogi,+916412272765,26,3.57,electric_scooter,1,On Delivery,12.969316,77.50287,473,Bengaluru
D01222,Teerth,Bora,+917005455834,31,3.58,motorcycle,1,Offline,12.901605,77.609952,1499,Bengaluru
D01223,Faraj,Bajwa,+913357668089,31,3.63,scooter,1,Offline,13.112557,77.614629,3056,Bengaluru
D01224,Victor,Narula,+910431715578,30,4.49,scooter,0,On Delivery,12.970466,77.60111,2381,Bengaluru
D01225,Anirudh,Chahal,+919316089888,31,3.22,scooter,0,Offline,13.039123,77.585923,146,Bengaluru
D01226,Balhaar,Bhagat,+913911153202,32,3.84,motorcycle,0,On Delivery,12.997972,77.578199,787,Bengaluru
D01227,Gaurav,Krishnamurthy,+913790203887,36,4.33,motorcycle,2,Offline,13.012115,77.683995,267,Bengaluru
D01228,Balendra,Kari,+914478167663,43,4.84,electric_scooter,0,On Delivery,12.962192,77.62715,2236,Bengaluru
D01229,Kai,Reddy,+916647426440,28,4.33,motorcycle,2,Available,12.951059,77.705374,2812,Bengaluru
D01230,Rishi,Seshadri,+916637958187,34,4.5,electric_scooter,1,Available,12.957958,77.504796,2330,Bengaluru
D01231,Samaksh,Sant,+914693995315,30,3.98,electric_scooter,1,Available,12.900244,77.584259,600,Bengaluru
D01232,Nakul,Badal,+912690896496,32,3.83,motorcycle,2,Available,12.921202,77.590509,508,Bengaluru
D01233,Robert,Dani,+912324687220,27,4.76,motorcycle,0,On Delivery,13.024454,77.681782,2295,Bengaluru
D01234,Aarush,Bhatnagar,+911386748578,27,4.87,motorcycle,1,On Delivery,12.962094,77.52425,1352,Bengaluru
D01235,Arin,Bora,+917657868005,30,4.78,motorcycle,2,Available,12.982202,77.613003,1630,Bengaluru
D01236,Praneel,Thakkar,+914494363270,31,3.72,motorcycle,1,Offline,12.968044,77.718966,1464,Bengaluru
D01237,Chatresh,Mann,+912186747152,21,4.28,motorcycle,0,On Delivery,12.931912,77.622085,389,Bengaluru
D01238,Matthew,Chadha,+910565133585,21,4.36,motorcycle,2,Available,13.00564,77.594904,778,Bengaluru
D01239,Lohit,Sarma,+916632790423,26,3.05,motorcycle,0,On Delivery,12.921118,77.591583,3057,Bengaluru
D01240,Rayaan,Rana,+917005229184,31,4.19,motorcycle,2,On Delivery,12.866024,77.669697,1220,Bengaluru
D01241,Alexander,Som,+912702599611,45,4.12,motorcycle,1,Offline,13.000075,77.597257,2073,Bengaluru
D01242,Farhan,Walla,+910775130610,39,4.13,scooter,0,Available,12.89839,77.627787,2261,Bengaluru
D01243,Imaran,Deshpande,+911473204319,24,5.0,motorcycle,0,On Delivery,12.985031,77.594566,745,Bengaluru
D01244,Rohan,Merchant,+910233616558,20,3.84,motorcycle,0,Available,13.097499,77.590356,1344,Bengaluru
D01245,Ekbal,Misra,+913670275100,31,5.0,electric_scooter,2,Offline,12.983735,77.552839,2262,Bengaluru
D01246,Rachit,Apte,+915711218167,42,3.81,scooter,0,Offline,12.907267,77.549962,1504,Bengaluru
D01247,Ekavir,Dasgupta,+915484951657,21,4.08,electric_scooter,2,Available,12.919574,77.599285,605,Bengaluru
D01248,Ansh,Ahluwalia,+912426468551,38,3.86,motorcycle,2,Available,12.978051,77.738988,291,Bengaluru
D01249,Ronith,Yogi,+910510933465,43,4.04,motorcycle,1,Available,12.977398,77.487592,985,Bengaluru
D01250,Brijesh,Mody,+915437009841,32,3.59,scooter,1,Available,12.927828,77.632847,1848,Bengaluru
D01251,Henry,Padmanabhan,+914701259283,26,4.22,bicycle,2,On Delivery,12.983992,77.626669,3060,Bengaluru
D01252,Hitesh,Sachar,+918568176975,21,4.13,motorcycle,0,On Delivery,12.909301,77.552478,3038,Bengaluru
D01253,Ekavir,Dyal,+911055916983,27,4.26,scooter,0,On Delivery,12.977815,77.708369,877,Bengaluru
D01254,George,Kant,+918944065452,43,5.0,motorcycle,0,Offline,12.934101,77.574783,1519,Bengaluru
D01255,Jonathan,Hari,+915094620785,33,4.66,motorcycle,2,Available,13.016658,77.596899,463,Bengaluru
D01256,Dakshesh,Golla,+910261186801,20,4.02,bicycle,0,On Delivery,12.993266,77.587405,23,Bengaluru
D01257,Avi,Shenoy,+918170032762,36,4.22,motorcycle,2,On Delivery,12.992774,77.604583,2155,Bengaluru
D01258,Balhaar,Mannan,+917014972682,23,4.17,motorcycle,1,On Delivery,13.034398,77.596638,2697,Bengaluru
D01259,Bahadurjit,Krishna,+917735956919,25,4.16,motorcycle,1,Offline,12.98071,77.52135,3468,Bengaluru
D01260,Chandran,Hora,+913974892500,35,4.31,motorcycle,1,On Delivery,12.988637,77.744636,1098,Bengaluru
D01261,Yagnesh,Narayanan,+918217748747,34,4.43,scooter,1,Offline,12.872398,77.601158,2525,Bengaluru
D01262,Pranav,Dave,+918438356999,35,4.78,scooter,0,Available,12.982267,77.637505,3176,Bengaluru
D01263,Jacob,Chaudhry,+914691267191,38,4.65,motorcycle,2,On Delivery,12.992094,77.645265,873,Bengaluru
D01264,Lucky,Boase,+911387830568,24,4.38,motorcycle,2,On Delivery,12.992659,77.549203,1965,Bengaluru
D01265,Gunbir,Nadkarni,+912029487478,23,3.94,motorcycle,2,Available,12.992386,77.560877,2430,Bengaluru
D01266,Xavier,Seshadri,+915173922293,22,4.66,motorcycle,1,On Delivery,13.008569,77.686115,1384,Bengaluru
D01267,Nitesh,Mohan,+917505577791,34,4.07,motorcycle,0,Offline,12.946929,77.627206,2751,Bengaluru
D01268,Faraj,Patla,+913538115750,38,4.99,motorcycle,1,Available,12.828367,77.68263,2545,Bengaluru
D01269,Nakul,Sangha,+915756294339,23,4.45,motorcycle,1,Offline,12.926323,77.684723,3249,Bengaluru
D01270,Frado,Agrawal,+918550694394,28,4.82,electric_scooter,0,On Delivery,13.054859,77.609263,286,Bengaluru
D01271,Naksh,Koshy,+914935492101,36,4.32,scooter,2,On Delivery,12.927194,77.638824,2632,Bengaluru
D01272,Indrajit,Sarin,+919132935753,36,3.54,motorcycle,2,Offline,12.972226,77.635446,327,Bengaluru
D01273,Lakshit,Parsa,+917560164262,29,4.51,electric_scooter,1,Offline,12.953366,77.758566,1172,Bengaluru
D01274,Ekalinga,Narula,+912135469223,38,4.28,motorcycle,1,On Delivery,13.120066,77.57643,351,Bengaluru
D01275,Wriddhish,Shere,+910954700603,38,4.26,motorcycle,0,Available,12.969093,77.511656,2377,Bengaluru
D01276,Udant,Parmer,+915214120224,40,4.69,motorcycle,1,Available,12.965599,77.500647,1578,Bengaluru
D01277,Michael,Sur,+911854133366,31,3.52,scooter,0,Available,12.843064,77.690895,1404,Bengaluru
D01278,Chatura,Gill,+916581791578,25,4.49,scooter,2,Available,12.987605,77.602393,3031,Bengaluru
D01279,Banjeet,Mand,+911429994814,23,4.59,motorcycle,0,Available,12.843606,77.663807,2112,Bengaluru
D01280,Ekaraj,Yohannan,+919939142652,20,3.28,electric_scooter,0,On Delivery,13.010835,77.563571,135,Bengaluru
D01281,Guneet,Lall,+918446988866,31,4.6,scooter,2,Available,12.967809,77.765501,2231,Bengaluru
D01282,Balvan,Borra,+919136759164,28,4.77,scooter,2,Available,12.929334,77.60138,1293,Bengaluru
D01283,Aditya,Tripathi,+911130852315,32,4.09,electric_scooter,2,On Delivery,12.928436,77.618873,975,Bengaluru
D01284,Alexander,Ravel,+910224626713,44,4.16,motorcycle,0,Available,12.827221,77.667028,3430,Bengaluru
D01285,Hitesh,Bansal,+910776042939,44,3.68,motorcycle,2,On Delivery,12.986546,77.491357,1757,Bengaluru
D01286,Kalpit,Zacharia,+910877210752,45,4.08,motorcycle,2,Available,12.892306,77.617691,997,Bengaluru
D01287,Warinder,Dixit,+919724725426,31,4.07,motorcycle,0,On Delivery,12.924558,77.625399,3331,Bengaluru
D01288,Qadim,Ramanathan,+913927639852,27,4.34,scooter,0,On Delivery,13.024552,77.698204,703,Bengaluru
D01289,Isaac,Mannan,+912786807042,40,3.41,electric_scooter,1,Offline,12.864462,77.702913,1880,Bengaluru
D01290,Ekalinga,Shetty,+919959311699,25,3.14,scooter,2,Available,12.977318,77.488163,1031,Bengaluru
D01291,Zashil,Uppal,+910775088494,41,3.68,scooter,2,On Delivery,12.848184,77.685797,1646,Bengaluru
D01292,Chakradev,Ranganathan,+918662138059,31,4.96,motorcycle,1,On Delivery,12.92789,77.608343,3040,Bengaluru
D01293,Qabil,Thakkar,+915133059154,23,4.74,scooter,0,On Delivery,12.994216,77.554553,1461,Bengaluru
D01294,Abdul,Khare,+911096745136,27,3.81,motorcycle,1,On Delivery,12.986629,77.75806,50,Bengaluru
D01295,Fitan,Varkey,+912234267870,42,3.62,motorcycle,2,Available,12.999559,77.546072,2604,Bengaluru
D01296,Ekaraj,Sehgal,+917189935475,24,4.23,bicycle,0,Available,12.945381,77.639338,670,Bengaluru
D01297,Fariq,Gola,+917311493310,37,3.45,motorcycle,0,Offline,13.045768,77.61492,230,Bengaluru
D01298,Elijah,Sule,+919400381803,42,4.59,motorcycle,2,Offline,13.10978,77.589673,2939,Bengaluru
D01299,Praneel,Baria,+914140817028,28,4.61,bicycle,0,On Delivery,12.9187,77.655608,2263,Bengaluru
D01300,Imaran,Sura,+913214999703,41,4.63,motorcycle,0,Available,12.926918,77.552461,2648,Bengaluru
D01301,Jack,Bhatnagar,+912106510046,20,4.13,motorcycle,2,Available,12.846472,77.667233,826,Bengaluru
D01302,Kevin,Pingle,+917942072239,31,3.78,motorcycle,2,On Delivery,12.959177,77.744555,2700,Bengaluru
D01303,Jackson,Basak,+919898787767,43,4.74,motorcycle,1,Offline,12.911165,77.650696,901,Bengaluru
D01304,Harshil,Vasa,+912398189397,40,4.48,scooter,0,Available,12.860615,77.692851,2085,Bengaluru
D01305,Pranit,Rama,+915868173418,37,4.48,electric_scooter,0,On Delivery,12.914593,77.537796,2380,Bengaluru
D01306,Wahab,Sha,+910315758593,38,4.46,motorcycle,2,On Delivery,13.00111,77.686968,986,Bengaluru
D01307,Arin,Baral,+914933927195,28,3.94,motorcycle,1,Available,13.000652,77.680108,1296,Bengaluru
D01308,Neel,Chauhan,+910715378420,41,4.51,electric_scooter,1,On Delivery,13.116356,77.576637,1436,Bengaluru
D01309,Laksh,Lall,+910789677888,45,4.03,scooter,0,On Delivery,12.864863,77.584362,2999,Bengaluru
D01310,Gagan,Puri,+910072040947,44,4.57,bicycle,0,On Delivery,12.949798,77.595762,1218,Bengaluru
D01311,Ranbir,Pau,+910410486671,36,3.9,motorcycle,1,Available,12.926826,77.572544,1785,Bengaluru
D01312,Balvan,Varughese,+917049867110,23,3.66,motorcycle,1,On Delivery,12.941584,77.575825,955,Bengaluru
D01313,Jeremiah,Puri,+914307324668,38,4.59,bicycle,1,On Delivery,12.945381,77.69593,1060,Bengaluru
D01314,Isaac,Varty,+913043817799,43,4.32,motorcycle,2,On Delivery,12.988051,77.626873,1079,Bengaluru
D01315,Samaksh,Pandit,+918113018643,24,3.8,motorcycle,1,Offline,12.956259,77.561234,2833,Bengaluru
D01316,Orinder,Sur,+911275917003,28,4.28,motorcycle,1,Available,12.955224,77.558676,2995,Bengaluru
D01317,Wridesh,Ahuja,+915362512311,30,4.03,motorcycle,2,Available,12.924964,77.579053,2434,Bengaluru
D01318,Zashil,Dewan,+910713693005,24,3.82,motorcycle,2,Available,12.940803,77.605611,681,Bengaluru
D01319,Thomas,Gandhi,+913538425611,33,2.85,motorcycle,2,Available,12.972684,77.724267,3141,Bengaluru
D01320,Ishwar,Bose,+914261845537,44,4.76,scooter,1,On Delivery,12.978435,77.624144,641,Bengaluru
D01321,Logan,Kakar,+911499402323,31,4.08,scooter,2,Available,12.943799,77.583593,1434,Bengaluru
D01322,Falan,Grover,+915288050750,35,4.08,scooter,2,Available,12.843639,77.67485,2820,Bengaluru
D01323,Farhan,Pathak,+914252477774,29,3.64,scooter,1,On Delivery,12.970951,77.725232,1093,Bengaluru
D01324,Daniel,Karpe,+914006069882,32,4.88,motorcycle,1,Available,12.976611,77.593245,3048,Bengaluru
D01325,Sarthak,Narayanan,+919385460912,23,4.39,motorcycle,1,Available,13.003299,77.706749,653,Bengaluru
D01326,Dakshesh,Subramaniam,+913960160993,24,3.65,electric_scooter,2,Available,12.993231,77.586811,137,Bengaluru
D01327,Wriddhish,Srinivas,+911743160325,21,4.69,scooter,0,On Delivery,13.038347,77.592886,2846,Bengaluru
D01328,Henry,Edwin,+919884427895,24,4.76,scooter,0,On Delivery,12.97468,77.494861,3230,Bengaluru
D01329,Samesh,Bains,+914959578127,43,3.87,motorcycle,0,On Delivery,12.929261,77.537384,1189,Bengaluru
D01330,Jairaj,Bassi,+912718322402,26,4.4,scooter,0,Available,13.014115,77.70085,2736,Bengaluru
D01331,Devansh,Dyal,+910404655112,37,3.43,motorcycle,2,Available,12.929832,77.567894,512,Bengaluru
D01332,Ekalinga,Vala,+912892074595,25,4.7,scooter,2,Offline,12.929209,77.642009,562,Bengaluru
D01333,Anmol,Din,+912393543373,43,3.31,scooter,2,On Delivery,13.046994,77.612997,894,Bengaluru
D01334,Ayaan,Ganesan,+912151002607,34,4.25,scooter,0,Available,12.972329,77.629547,2582,Bengaluru
D01335,Kai,Gole,+919653715573,23,2.96,bicycle,1,Available,12.948155,77.732767,2305,Bengaluru
D01336,Samaksh,Bahl,+917309507933,34,4.03,motorcycle,0,Available,12.989177,77.58362,543,Bengaluru
D01337,Lucky,Chada,+914850275908,24,5.0,motorcycle,2,Available,12.974653,77.607411,2498,Bengaluru
D01338,Hritik,Sen,+918712189452,27,3.81,scooter,2,On Delivery,12.977283,77.627713,2345,Bengaluru
D01339,Warinder,Subramaniam,+919987517579,20,4.43,motorcycle,0,Available,13.111397,77.581556,2266,Bengaluru
D01340,Frederick,Kanda,+910941750241,27,5.0,bicycle,0,On Delivery,12.862937,77.698375,2571,Bengaluru
D01341,Samesh,Dhar,+915585095914,30,3.33,motorcycle,2,On Delivery,12.957828,77.644685,1802,Bengaluru
D01342,Gavin,Vaidya,+919462728651,37,4.11,electric_scooter,1,On Delivery,12.92385,77.578833,560,Bengaluru
D01343,Kevin,Ganesh,+915046217643,29,4.3,scooter,0,Offline,12.970739,77.659506,1183,Bengaluru
D01344,Onveer,Setty,+916740788698,43,4.83,electric_scooter,2,Offline,12.96683,77.765053,1484,Bengaluru
D01345,Bakhshi,Karpe,+910667264187,39,4.94,motorcycle,2,On Delivery,12.953487,77.629529,2513,Bengaluru
D01346,Ranbir,Rajan,+911249316459,36,4.58,bicycle,1,Offline,12.978865,77.554908,1806,Bengaluru
D01347,Dominic,Chopra,+919365187569,25,4.05,bicycle,2,Offline,12.941484,77.636316,581,Bengaluru
D01348,Abhiram,Jain,+913273571256,35,4.75,bicycle,0,Available,12.953307,77.523831,1030,Bengaluru
D01349,Zayyan,Saini,+919591532425,44,3.63,motorcycle,0,Available,12.916275,77.635717,2220,Bengaluru
D01350,Falan,Char,+915783690303,28,4.36,motorcycle,0,On Delivery,12.885563,77.610618,1671,Bengaluru
D01351,Gaurang,Soni,+918499770706,21,3.67,motorcycle,1,Offline,12.996369,77.541,416,Bengaluru
D01352,Anirudh,Wali,+917004917443,32,4.15,scooter,0,On Delivery,12.937187,77.665301,2618,Bengaluru
D01353,Zayan,Dalal,+911577405458,33,3.89,motorcycle,2,Available,12.932134,77.591217,3124,Bengaluru
D01354,Chakradhar,Subramaniam,+914278531419,36,4.28,motorcycle,0,On Delivery,12.969877,77.631004,2913,Bengaluru
D01355,Dhruv,Zacharia,+913998215900,34,4.02,scooter,0,Available,12.933142,77.662281,577,Bengaluru
D01356,Aadi,Sankar,+914845677154,23,4.0,scooter,1,On Delivery,13.012842,77.686079,1565,Bengaluru
D01357,Shivansh,Prabhakar,+919116457677,44,3.29,electric_scooter,1,On Delivery,12.922883,77.567426,2957,Bengaluru
D01358,Anthony,Wagle,+917608520852,38,3.92,motorcycle,1,Offline,13.095895,77.610753,767,Bengaluru
D01359,Tanish,Karnik,+917829887275,29,3.64,scooter,0,Available,12.91124,77.621381,1775,Bengaluru
D01360,Wridesh,Raj,+910692987386,45,3.92,scooter,0,Available,12.919078,77.64106,3288,Bengaluru
D01361,Parth,Chaudhari,+910321430318,42,4.53,motorcycle,2,On Delivery,12.911188,77.543395,989,Bengaluru
D01362,Simon,Desai,+911184065488,30,4.12,motorcycle,1,Available,12.971932,77.713274,556,Bengaluru
D01363,Joshua,Sood,+914369745783,30,3.84,motorcycle,1,Offline,12.888082,77.605039,2247,Bengaluru
D01364,Jackson,Chacko,+911355669633,45,4.49,electric_scooter,2,On Delivery,12.922607,77.608351,1465,Bengaluru
D01365,Lucky,Rege,+918256019991,44,4.1,electric_scooter,2,On Delivery,12.911909,77.620388,1090,Bengaluru
D01366,Kabir,Gulati,+917629368426,36,4.04,electric_scooter,0,On Delivery,13.117871,77.588561,2426,Bengaluru
D01367,Aarnav,Amble,+910102719095,43,4.1,scooter,0,On Delivery,13.02345,77.596255,779,Bengaluru
D01368,Daniel,Venkatesh,+911215190456,25,3.52,electric_scooter,2,Available,12.979104,77.636868,2830,Bengaluru
D01369,Aarush,Prashad,+913935082432,32,3.93,motorcycle,0,On Delivery,12.89382,77.566954,384,Bengaluru
D01370,Harshil,Mutti,+917559841420,24,4.64,electric_scooter,2,Available,12.90628,77.657546,3094,Bengaluru
D01371,Samarth,Pathak,+919332809997,20,5.0,motorcycle,1,Available,12.985071,77.558901,3236,Bengaluru
D01372,Chatresh,Dubey,+910771823532,44,4.31,electric_scooter,1,On Delivery,12.900042,77.626392,913,Bengaluru
D01373,Tanay,Kulkarni,+912757355481,29,4.03,motorcycle,0,Available,12.923047,77.540526,1605,Bengaluru
D01374,Kalpit,Wason,+913939294270,24,4.27,bicycle,1,Available,13.09762,77.589883,2638,Bengaluru
D01375,Siddharth,Pau,+919062798958,25,4.63,electric_scooter,1,On Delivery,12.958108,77.740087,891,Bengaluru
D01376,Lakshit,Ranganathan,+912990371912,34,3.64,motorcycle,0,On Delivery,12.911883,77.621499,3235,Bengaluru
D01377,Harsh,Sachdev,+912116220659,22,4.55,motorcycle,2,Available,12.995702,77.574418,1039,Bengaluru
D01378,Wyatt,Gola,+916444329691,28,4.42,motorcycle,2,On Delivery,12.912355,77.625162,2908,Bengaluru
D01379,Qasim,Sule,+917683527808,34,4.86,bicycle,1,On Delivery,12.940462,77.623036,445,Bengaluru
D01380,Jonathan,Mohanty,+918530009006,26,5.0,scooter,0,Available,12.982463,77.629532,3003,Bengaluru
D01381,Orinder,Rao,+916586172847,40,3.78,motorcycle,1,Available,13.106316,77.595334,1735,Bengaluru
D01382,Ekapad,Dani,+914656841546,43,4.35,motorcycle,0,On Delivery,12.946764,77.700252,2037,Bengaluru
D01383,Ishwar,Sekhon,+915176965959,33,5.0,motorcycle,1,Available,12.909143,77.629624,3227,Bengaluru
D01384,Faris,Chaudhry,+913375229648,28,4.82,scooter,0,Available,12.974962,77.729635,664,Bengaluru
D01385,Hredhaan,Trivedi,+915795372376,33,4.53,motorcycle,0,Available,12.92663,77.568315,1769,Bengaluru
D01386,Sai,Nigam,+917081372298,24,4.42,motorcycle,2,On Delivery,12.82846,77.664395,1491,Bengaluru
D01387,Atharv,Dyal,+912295014962,37,4.52,motorcycle,1,On Delivery,12.968388,77.705356,2782,Bengaluru
D01388,Robert,Ahluwalia,+913908783476,34,4.16,scooter,0,Available,12.964805,77.7253,1805,Bengaluru
D01389,Chakradev,Dhillon,+919483609438,33,3.75,motorcycle,2,On Delivery,12.847633,77.678738,2995,Bengaluru
D01390,Warinder,Saran,+912562972669,44,4.41,electric_scooter,0,On Delivery,12.936375,77.617916,3196,Bengaluru
D01391,Chaitanya,Bhatt,+914689270472,26,4.4,scooter,2,Available,12.923896,77.593176,2623,Bengaluru
D01392,Karan,Kapadia,+916610514961,37,4.52,motorcycle,1,Offline,12.94071,77.694526,1631,Bengaluru
D01393,Qasim,Buch,+918792449403,41,4.24,bicycle,2,On Delivery,12.907886,77.585156,2560,Bengaluru
D01394,Anirudh,Rajagopalan,+919561344088,27,3.37,scooter,0,Offline,12.986435,77.585983,2240,Bengaluru
D01395,Sai,Verma,+917691237793,40,3.91,bicycle,2,On Delivery,12.960878,77.682252,382,Bengaluru
D01396,Luke,Bhandari,+910163185200,40,4.04,motorcycle,2,Available,12.978238,77.49131,632,Bengaluru
D01397,Gagan,Talwar,+913140982127,21,4.4,motorcycle,0,On Delivery,12.899528,77.597894,1756,Bengaluru
D01398,Theodore,Anne,+912959031775,32,3.74,electric_scooter,2,On Delivery,12.913092,77.56015,41,Bengaluru
D01399,Harrison,Vasa,+911765324483,28,2.68,bicycle,2,Offline,12.876728,77.603108,1980,Bengaluru
D01400,Luke,Hayer,+914746911708,34,3.34,motorcycle,1,Available,12.964709,77.732809,773,Bengaluru
D01401,Anay,Uppal,+918083491232,23,3.68,motorcycle,2,Available,12.992151,77.622929,1544,Bengaluru
D01402,Jack,Gara,+914183252762,31,3.69,motorcycle,0,Offline,12.990417,77.608288,371,Bengaluru
D01403,Andrew,Parsa,+912832670116,34,3.46,motorcycle,0,On Delivery,12.943568,77.694866,1928,Bengaluru
D01404,Jagdish,Acharya,+919025153864,44,3.89,motorcycle,1,Available,12.872881,77.605074,74,Bengaluru
D01405,Farhan,Chadha,+915304053198,28,4.03,scooter,0,On Delivery,12.894645,77.587792,122,Bengaluru
D01406,Lakshit,Ratta,+918485284677,21,4.75,motorcycle,1,On Delivery,13.028694,77.589789,1796,Bengaluru
D01407,Patrick,Rana,+913076440583,30,4.93,motorcycle,0,Available,13.040199,77.57898,679,Bengaluru
D01408,Samaksh,Iyer,+917328290183,24,4.23,motorcycle,0,Available,13.02248,77.60265,655,Bengaluru
D01409,Abhimanyu,Biswas,+916801990502,29,3.9,motorcycle,1,Available,12.924657,77.629125,2772,Bengaluru
D01410,Chakradev,Mane,+917117064857,38,4.35,motorcycle,2,On Delivery,12.931121,77.560077,809,Bengaluru
D01411,Owen,Palan,+910790448138,41,5.0,motorcycle,2,Available,12.964395,77.699441,519,Bengaluru
D01412,Lakshit,Kara,+914567677619,30,3.95,motorcycle,2,Available,12.989672,77.767853,128,Bengaluru
D01413,Gunbir,Sha,+914517702238,20,4.34,motorcycle,1,Offline,12.969158,77.75263,1260,Bengaluru
D01414,Saksham,Agrawal,+917253209592,37,3.67,motorcycle,2,On Delivery,13.035992,77.583487,3220,Bengaluru
D01415,Kalpit,Gill,+912993357024,20,4.45,electric_scooter,2,Available,12.95353,77.697481,2070,Bengaluru
D01416,Samar,Toor,+919846484427,27,4.69,scooter,0,Available,12.949239,77.562618,3118,Bengaluru
D01417,Chatresh,Bora,+918867622735,27,4.03,electric_scooter,1,Offline,12.954443,77.568672,1609,Bengaluru
D01418,Zayan,Menon,+916633401421,31,3.54,motorcycle,0,Available,12.944422,77.726984,2832,Bengaluru
D01419,Onkar,Dada,+918862335704,28,4.27,motorcycle,1,On Delivery,12.977282,77.570947,490,Bengaluru
D01420,Kabir,Yogi,+914344211175,28,4.5,electric_scooter,1,Available,12.88771,77.601696,2335,Bengaluru
D01421,Jeremiah,Savant,+918842463815,22,4.22,motorcycle,0,Available,12.989322,77.547553,1680,Bengaluru
D01422,Ranbir,Sule,+912464299872,28,4.0,motorcycle,0,Available,12.935797,77.681067,2679,Bengaluru
D01423,Jairaj,Nori,+911530075145,40,3.69,motorcycle,2,Available,12.980333,77.634986,1148,Bengaluru
D01424,Veer,Sharma,+913057824531,20,4.71,scooter,0,Available,12.940938,77.533897,1666,Bengaluru
D01425,Akshay,Subramaniam,+916243014606,33,3.49,scooter,2,Available,12.856064,77.666544,2981,Bengaluru
D01426,Dalbir,Kuruvilla,+916374912187,39,4.3,bicycle,2,Available,12.930305,77.639097,1395,Bengaluru
D01427,Bahadurjit,Raja,+919011250231,33,4.18,motorcycle,1,On Delivery,12.93219,77.63848,776,Bengaluru
